natured 	1
wazoo and sets 	0
its one-sidedness 	0
for dance completists only . 	0
septic tank 	0
a cold , calculated exercise 	0
its oh-so-hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old-fashioned escapism 	1
brave , uninhibited performances 	1
intimidated by both her subject matter 	0
has elements of romance , tragedy and even silent-movie comedy . 	1
's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding 	0
perfect for the proud warrior that still lingers in the souls of these characters 	1
, does not work . 	0
the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian 	1
a strict reality 	1
a fascinating glimpse of urban life and 	1
absolutely and completely ridiculous and 	0
looking for astute observations and coming up blank 	0
fling gags at it 	0
crisp framing , 	1
wears out her welcome in her most charmless performance 	0
i found it slow , predictable and not very amusing . 	0
that efforts toward closure only open new wounds 	0
the fact that virtually no one is bound to show up at theaters for it 	0
're left with a sour taste in your mouth 	0
it 's not clear whether we 're supposed to shriek 	0
a great performance and a reminder of dickens ' grandeur 	1
would know what to make of this italian freakshow 	0
his clamorous approach 	0
the worst sin 	0
has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . 	1
a wholesome fantasy 	1
essentially ruined -- or 	0
a fun adventure movie 	1
come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated 	1
with passionate enthusiasms like martin scorsese 	1
stand tall 	1
jagger , stoppard and director michael apted ... deliver a riveting and surprisingly romantic ride . 	1
drown out 	0
my friend david cross would call it , ` hungry-man portions of bad ' 	0
has no point and 	0
figures prominently in this movie , and 	1
, you will enjoy seeing how both evolve 	1
strange and beautiful film . 	1
full of detail about the man and his country , and is well worth seeing . 	1
devastated 	0
both deserve better . 	0
30 seconds of plot 	0
if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor 	0
gives the lie to many clichés and showcases a group of dedicated artists 	1
spends a bit too much time 	0
if it is n't entirely persuasive , it does give exposure to some talented performers 	1
of one unstable man 	1
directed the film from the back of a taxicab 	0
a potentially good comic premise and excellent cast are terribly wasted . 	0
clunky on the screen 	0
ill-advised and poorly 	0
as a reverie about memory and regret 	1
's hard to figure the depth of these two literary figures , and even the times in which they lived . 	0
's affecting , amusing , sad and reflective . 	1
sloppily 	0
random , superficial humor 	0
dead-end distaste 	0
that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture 	1
confusing on one level or another 	0
went over my head or -- considering just 	0
an insane comic undertaking 	1
destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage 	0
stylistic austerity and forcefulness 	1
the crackle of lines , the impressive stagings of hardware 	1
i found the ring moderately absorbing , largely for its elegantly colorful look and sound . 	1
shabby script 	0
already mentioned 	0
clueless and inept 	0
laughs and insight into one of the toughest ages a kid can go through . 	1
intriguing 	1
gives ample opportunity for large-scale action and suspense 	1
... built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . 	0
limited and so embellished by editing that there 's really not much of a sense of action 	0
its courage , ideas , technical proficiency and 	1
define a generation 	1
appetizing 	1
a remarkably cohesive whole , 	1
's a fairly impressive debut from the director , charles stone iii 	1
wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits 	0
makes the grade as tawdry trash 	0
the level of marginal competence 	0
also captures moments of spontaneous creativity and authentic co-operative interaction 	1
no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us 	0
macaroni and cheese 	0
to spoof both black and white stereotypes equally 	1
die-hard french film connoisseurs 	1
too long and bogs down in a surfeit of characters and unnecessary subplots 	0
limp biscuit 	0
that expands into a meditation on the deep deceptions of innocence 	1
has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition . 	0
plays like an extended dialogue exercise in retard 101 	0
terrific 	1
lovably 	1
upstaged by an avalanche of more appealing holiday-season product 	1
bounces 	1
an old-fashioned nature film that educates viewers with words and pictures while entertaining them 	1
they find new routes through a familiar neighborhood 	1
made to be jaglomized is the cannes film festival , the annual riviera spree of flesh , buzz , blab and money . 	0
extraordinary journalism 	1
liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances 	1
makes it a party worth attending 	1
harry potter and the chamber of secrets finds a way to make j.k. rowling 's marvelous series into a deadly bore . 	0
a 90-minute movie that feels five hours long 	0
( and beautifully edited ) 	1
the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country 	1
goes down easy 	0
a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability 	1
